"","X","RP1.273G13.1","AC016561.1","RP11.554L12.2","AC006499.7","OR2V2","OR7A17","POTED","FAM8A6P","RP11.413E6.2","AC140061.6","CRYGC","RP11.336F14.1","RP11.496I2.4","OR9G1","RP11.272K23.4","AC074008.1","RP11.393M18.1","AC008155.1","RP11.234P3.2","ABCD1P3","RP11.481H12.1","OR6C69P","SPINK14","CTD.2547E10.3","OR4A44P","RP11.324D17.1","CETN4P","TRIM64C","OR4A4P","RP11.588L15.1","RP11.533F5.2","RP11.438N5.2","AC011998.4","TRBV22OR9.2","RP11.347C12.8","RP11.748L13.2","AC018696.3","HMGN1P12","RP5.1121H13.1","RP11.158D2.1","RP11.814E24.1","HIGD1AP4","CTD.3216D2.4","MT1DP","AC096582.9","AC008171.1","RP3.419C19.2","TBC1D3B","LL22NC03.22A12.9","RP11.117L6.1","RP11.201O14.2","QRSL1P2","TMEM244","RPS17P1","OR8K3","RPS6P7","RPS8P6","SEPT7P7","TRAJ38","RP11.42D20.1","RP11.410C4.2","RP11.21C4.4","RP11.180I4.1","FAM90A19P","KLRC4","RP11.191A15.4","OR1L3","AC074290.1","RP11.244K5.7","RP11.16F15.4","RP5.837I24.5","AC104651.2","RP3.468K18.5","RPS7P13","RP11.428G5.1","RP11.731D1.3","CEACAMP11","CTB.179I1.2","AC093084.1","AC139712.1","RP11.665E10.3","NEU2","RP11.740N7.4","PNMA6B","HMGN1P28","HMGN2P22","RP11.129O7.2","AC007395.4","RP11.321E2.6","RP11.6B19.3","PRAMEF14","PPP1R26P3","RP11.61F5.1","RP11.809N8.6","TULP3P1","PHKBP1","RP11.777B9.5","RP11.740D6.3","HMGN2P10","RP11.56P9.4"
"308","HPSI0814i-bokz_5",0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,2901.46,0,0,0
"309","HPSI1014i-nosn_1",0.06,0,0,0,0.03,0.16,0,0,0,0,0,0,0,0,0,0,1.14,0.2,0,0,0,0,0,0,0,0,0.54,0,0,0.25,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.15,0.04,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.55,0,0,0.3,0,0,0,0,0,0,0,0,0,4301.7,0,0,0
"310","HPSI0214i-rayr_1",0.08,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.3,0,0,0.08,0,0,0,0,0,0.49,0,0,0,0,0,0,0.22,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.07,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1610.56,0,0,0
"311","HPSI0215i-romx_1",0.06,0,0,0,0,0.18,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.27,0,0,0,0,0,0.06,1.32,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.95,0,0.12,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.32,0,0,0,0.03,0,0,0,0,0,945.52,0,0,0
"312","HPSI0214i-eiwy_1",0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.09,0,0,0,0.09,0,0,0,0,0,0.12,1.13,0,0,0,0,0,0,0,0,0,0,0,0,986.26,0,0,0
"313","HPSI0115i-quze_4",0.04,0,0,0,0,0.14,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0,0.11,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.03,0,0,0,0,0,763.87,0,0,0
"314","HPSI0514i-oupf_5",0,0,0,0,0,0.23,0,0,0,3.19,0,0,0,0,0,0.04,0,0.17,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2046.24,0,0,0
"315","HPSI0514i-wiii_2",0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.36,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.08,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1126.84,0,0,0
"316","HPSI0314i-bubh_3",0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0,0.38,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0.24,0.61,0,0,0,0,0,0,0,0,0,0,0,0,2660.19,0.27,0,0
"317","HPSI0314i-uict_1",0.06,0,0,0,0,0.23,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0.09,0,0,0,0,0.06,0,1.08,0,0,0,0,0,0,0,0.51,0,0.09,0,0,4.81,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.29,0,0,0,0.54,0,0,0,0.05,0,0,0.37,0,0,2001.93,0,0,0
"318","HPSI1114i-ualf_2",0.06,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.14,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,1.02,0.15,0,0,0,0,0,0.11,0.45,0,0,0,0,0,0,0,0,0,0.42,0,0,1910.07,0,0,0
"319","HPSI1114i-kuul_1",0.05,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.04,0.45,0.16,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.89,0,0.22,0,0,3.51,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0.17,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0.47,0,0,0,0.08,0,0,0,0,0,3400.76,0,0.24,0
"320","HPSI0914i-yuvg_2",0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.27,0,0,0,0,0.02,0,0.86,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","HPSI0215i-romx_2",0,0,0,0,0,0.19,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.6,0,0,0,0,0.92,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.99,0,0,0
"322","HPSI1013i-sebz_1",0,0,0,0,0,0.15,0,0,0,1.18,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0.71,0,0,0,0.04,1.43,0,0,0,0,0,0,1.22,0.07,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.35,0,0,0,0,0.02,0.11,0.69,0,0,0,0,0,0,0.02,0,0,0,0,0,1791.67,0,0,0
"323","HPSI1013i-wopl_1",0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.34,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.15,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.65,0,0.8,0,0,0,0,0.03,0,0,0,0,0,1151.78,0.15,0,0
"324","HPSI0514i-xufp_2",0,0,0,0,0,0.2,0,0,0,0,0.06,0,0,0,0,0,0,0,0.94,0,0,0,0,0.74,0,0,0.22,0,0,0,0,0,0,0,0.19,0,0,1.98,0,0,0,0,0,0,0.07,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.07,0,0,0,0,0,0,0,0,0,0.26,0.51,0,0,0,0,0,0,0.08,0,0,0,0,0,1195.93,0,0,0
"325","HPSI0514i-yewo_4",0.12,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.43,0,0,0.26,0,0,0,0,0.17,0,0,0.62,0,0,0.67,0,0,0,0.07,0,0,0.4,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0.24,0,0,0,0,0,0,0.05,0.41,0.7,0,0,0.31,0,0,0,0.05,0,0,0,0,0,1215.25,0,0,0
"326","HPSI1013i-pamv_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.44,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.3,0,0,0
"327","HPSI0614i-uevq_6",0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.16,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.09,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0,0,0,0.09,0,0,0,0,0,0.42,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","HPSI1113i-ieki_2",0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.09,0,0,0,0,0,0,0,0,0,0,0,0,3997.79,0,0,0
"329","HPSI0414i-gesg_2",0.07,0,0,0,0,0.46,0,0,0,5.66,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0.32,0,0,0,0,0.38,0,0,1.48,0,0,0,0,0,1.32,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.25,0.82,0,0,0,0,0,0,0,0,0,0.26,0,0,1808.34,0,0,0
"330","HPSI0115i-uupc_2",0.06,0,0,0,0,0.26,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.09,0,0,0.58,0,0,0.3,0,0,0.25,0,0,0,0,0,0,0,1.2,0,0.56,0,0,0,0,0.12,0,0,0.2,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.18,0,0,0,0.02,0,0,0,0,0,1733.42,0,0,0
"331","HPSI1113i-qolg_3",0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0.4,0,0,1.46,0,0,0,0.11,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.17,0,0,0.15,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.09,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,2406.35,0,0,0
"332","HPSI1113i-uofv_1",0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.71,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.03,0.13,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1939.77,0,0,0
"333","HPSI0514i-xufp_1",0.14,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.01,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.08,0.72,0,0.08,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.12,1.04,0,0,0,0,0,0,0.12,0,0,0.25,0,0,817.81,0,0.39,0
"334","HPSI0214i-heja_2",0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.61,0,0,0
"335","HPSI0614i-paab_4",0.1,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.46,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.12,0,0,0,0,0,3.51,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.09,0,0.03,0,0,0,0,0,0.06,0,0.22,0,0,0,0,0,0,0.02,0.2,0.83,0,0,0.29,0,0,0,0,0,0,0,0,0,4339.3,0,0,0
"336","HPSI0114i-kolf_2",0.07,0,0,0,0,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,1.48,0.09,0,0,0.09,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,525.43,0,0,0
"337","HPSI0314i-xugn_2",0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1055.25,0,0.49,0
"338","HPSI0914i-gine_2",0,0,0,0,0,0.26,0,0,0,3.99,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.07,0.57,0,0,0,0,0,0,0,0,0.06,0,0.64,0,0,0,0,0,0,0,0,0,0.09,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,2707.66,0,0,0
"339","HPSI0514i-naah_4",0,0,0,0,0,0.15,0,0,0,2.73,0,0,0,0,0,0,0.71,0,0,0,0,0,0.3,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.08,0.7,0,0,0,0,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.63,0.92,0,0,0,0,0,0,0,0,0,0,0,0,2072.21,0,0,0
"340","HPSI1113i-wahn_1",0.06,0,0,0,0,0.13,0,0,0,4.59,0,0,0,0,0,0,0.65,0.22,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.07,0,0,0,0,0,0,0,0,0,0.77,0,0.18,0,0.33,0,0,0.06,0,0,0,0,0,0,1982.56,0,0,0
"341","HPSI0614i-lirf_5",0,0,0,0,0,0.24,0,0,0,4.5,0.05,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.1,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1809.04,0,0,0
"342","HPSI0614i-uilk_3",0,0,0,0,0.03,0.59,0,0,0,0,0,0,0,0,0,0.04,0,0,1.08,0,0,0,0,0.36,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.21,0,0,0,0.07,0,0,0.11,0,0.04,4.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03,0,0,0,0,0,0.26,0,0.25,0.95,0,0,0,0,0,0.02,0.62,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"343","HPSI0614i-puhk_2",0,0,0,0,0,0.15,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.33,0,0,0.32,0,0,0.25,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,1.78,0,0,0,0,0,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.05,0,0,0.2,0,0,1553.12,0,0,0
"344","HPSI0714i-burb_3",0,0,0,0,0,0.09,0,0,0,4.25,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,2798.89,0,0,0
"345","HPSI1013i-hiaf_2",0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.78,0,0,0.4,0,0,0,0,0,0,0,2.86,0,0.46,0,0,0,0,0.2,0,0,0.27,0,0,2.78,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.05,0,0,0.32,0,0,1788.52,0,0,0
"346","HPSI0215i-yoch_6",0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.29,0,0,0,0,0,0.06,0,0.7,0,0,0,0,0,0,0.07,0,0,0.47,0,0,4.27,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2976.09,0,0,0
"347","HPSI1113i-podx_1",0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.1,0,0,0,0,0,0.28,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1793.45,0,0,0
"348","HPSI0115i-quze_6",0.09,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0.19,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.13,0,0.11,0,0,0,0.06,0,0,0,0,0,0.15,0.88,0,0,0.62,0,0,0,0.06,0,0,0,0,0,1539.62,0,0,0
"349","HPSI1014i-qayj_4",0,0,0,0,0.05,0.26,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.5,0,0,0.59,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.3,0,0,1.23,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.47,0.08,0,0,0.91,0,0,0,0,0,0,0,0,0,2308.85,0,0,0
"350","HPSI0214i-heth_1",0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.38,0.13,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2985.8,0,0.13,0
"351","HPSI0214i-kucg_2",0,0,0,0,0,0.11,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.04,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.23,1.15,0,0,0,0,0,0,0,0,0,0,0,0,2151.81,0,0,0
"352","HPSI0114i-iisa_3",0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.22,0,0,2.58,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.08,0,0,0,0,0,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,911.15,0,0,0
"353","HPSI0114i-vabj_3",0,0,0,0,0,0.09,0,0,0,1.72,0,0,0,0,0,0.06,0,0.3,0,0,0,0,0,0,0,0,0.46,0,0,0.39,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,1.55,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1446.77,0,0,0
"354","HPSI0115i-sehp_3",0,0,0,0,0,0.06,0,0,0,0,0.05,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.19,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.09,0.27,0,0,0,0,0,0,0.05,0,0,0.38,0,0,0,0,0,0
"355","HPSI0314i-qonc_2",0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.2,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.86,0,0,0
"356","HPSI0214i-datg_2",0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470.28,0,0,0
"357","HPSI0114i-kolf_3",0.07,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.23,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.2,0,0.4,0
"358","HPSI0115i-vazt_2",0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1.87,0,0,0,0,0,0,0,0,0.72,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.08,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.54,0.58,0,0,0.75,0,0,0,0,0,0,0.25,0,0,2605.35,0,0,0
"359","HPSI0114i-iisa_1",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1.74,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.13,0,0,0
"360","HPSI0714i-nufh_3",0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.35,0,0,0.56,0,0,0,0,0.22,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0.04,1.11,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.34,1,0,0,0.34,0,0,0,0,0,0,0,0,0,2778.5,0,0,0
